Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,file_speech,length (s),level_0,Unnamed: 0,file_rir,room,dataset,vol,computed_rt60,rt60,snr,clip_label,file_clip,split,log_vol,log_rt60,log_vol_norm,vol_dnorm,log_rt60_norm,rt60_dnorm,file_feature,boundary_point,rir_sr,BP
6191,6191,6192,/home/cxw/GAN/own_dataset/voice_ace/Speech/M5s3.wav,12.31950113,346,346,/home/cxw/GAN/own_dataset/rirs/C4DM/classroomOmni/Omni/55x30y.wav,classroom,C4DM,236.0,1.8425,1.854630102,0,clip1547_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1547_snr_0db.wav,train,2.372912003,2.343454506,0.399733455,2.372912003,0.390662361,2.343454506,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1547_snr_0db.npz,189.9,48000,9115
6195,6195,6196,/home/cxw/GAN/own_dataset/voice_ace/Speech/M8s3.wav,4.549251701,409,409,/home/cxw/GAN/own_dataset/rirs/C4DM/octagonOmni/Omni/x11y00.wav,octagon,C4DM,9500.0,1.8163125,1.877630859,0,clip1548_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1548_snr_0db.wav,train,3.977723605,2.353781353,0.893916553,3.977723605,0.393842393,2.353781353,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1548_snr_0db.npz,262.88,48000,12618
6199,6199,6200,/home/cxw/GAN/own_dataset/voice_ace/Speech/F2s5.wav,12.91954649,89,89,/home/cxw/GAN/own_dataset/rirs/openair/central-hall-university-york/b-format/ir_row_1c_sl_front.wav,central-hall-university-york,openair,1560.0,1.32675,1.35175,0,clip1549_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1549_snr_0db.wav,train,3.193124598,2.07845746,0.652308399,3.193124598,0.309059598,2.07845746,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1549_snr_0db.npz,180.25,48000,8652
6203,6203,6204,/home/cxw/GAN/own_dataset/voice_ace/Speech/M3s5.wav,13.62249433,391,391,/home/cxw/GAN/own_dataset/rirs/C4DM/octagonOmni/Omni/x07y02.wav,octagon,C4DM,9500.0,1.980375,1.877630859,0,clip1550_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1550_snr_0db.wav,train,3.977723605,2.353781353,0.893916553,3.977723605,0.393842393,2.353781353,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1550_snr_0db.npz,19.68,48000,944
6207,6207,6208,/home/cxw/GAN/own_dataset/voice_ace/Speech/F4s4.wav,35.92485261,368,368,/home/cxw/GAN/own_dataset/rirs/C4DM/octagonOmni/Omni/x03y09.wav,octagon,C4DM,9500.0,1.8466875,1.877630859,0,clip1551_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1551_snr_0db.wav,val,3.977723605,2.353781353,0.893916553,3.977723605,0.393842393,2.353781353,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1551_snr_0db.npz,216.3,48000,10382
6211,6211,6212,/home/cxw/GAN/own_dataset/voice_ace/Speech/M1s4.wav,46.56852608,550,550,/home/cxw/GAN/own_dataset/rirs/BJUT/yijiao_203_q.wav,yijiao_203,BJUT,296.0,5.4233125,5.422354167,0,clip1552_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1552_snr_0db.wav,train,2.471291711,3.242328949,0.430028344,2.471291711,0.667460308,3.242328949,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1552_snr_0db.npz,14.13,48000,678
6215,6215,6216,/home/cxw/GAN/own_dataset/voice_ace/Speech/M3s4.wav,78.63428571,532,532,/home/cxw/GAN/own_dataset/pra/080322_pra/080322_pra_room25.wav,080322_pra_room25,080322_pra,630.9573445,6.7266875,6.7266875,0,clip1553_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1553_snr_0db.wav,test,2.8,3.422928102,0.531250244,2.8,0.72307372,3.422928102,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1553_snr_0db.npz,31.11,48000,1493
6219,6219,6220,/home/cxw/GAN/own_dataset/voice_ace/Speech/M1s3.wav,5.577732426,306,306,/home/cxw/GAN/own_dataset/rirs/C4DM/classroomOmni/Omni/00x40y.wav,classroom,C4DM,236.0,1.844375,1.854630102,0,clip1554_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1554_snr_0db.wav,test,2.372912003,2.343454506,0.399733455,2.372912003,0.390662361,2.343454506,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1554_snr_0db.npz,188.03,48000,9025
6223,6223,6224,/home/cxw/GAN/own_dataset/voice_ace/Speech/M1s4.wav,46.56852608,443,443,/home/cxw/GAN/own_dataset/rirs/dechorate_dataset/3_21.wav,cuboid_room,dechorate,86.4,5.264,5.287554775,0,clip1555_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1555_snr_0db.wav,val,1.936513742,3.221236976,0.265349678,1.936513742,0.660965279,3.221236976,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1555_snr_0db.npz,244.65,48000,11743
6227,6227,6228,/home/cxw/GAN/own_dataset/voice_ace/Speech/F1s4.wav,67.04730159,2,2,/home/cxw/GAN/own_dataset/rirs/ace/Single/Lecture_Room_1/1/Single_508_1_RIR.wav,ace_Lecture_Room_1,ace,202.0,0.597875,0.60428125,0,clip1556_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1556_snr_0db.wav,val,2.305351369,1.403897793,0.378928942,2.305351369,0.101336781,1.403897793,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1556_snr_0db.npz,1.21,48000,58
6231,6231,6232,/home/cxw/GAN/own_dataset/voice_ace/Speech/F1s4.wav,67.04730159,36,36,/home/cxw/GAN/own_dataset/rirs/air/wav/air_lecture_0_1_5.wav,air_lecture,air,370.818,1.265125,1.288351563,0,clip1557_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1557_snr_0db.wav,train,2.569160807,2.038210457,0.460165995,2.569160807,0.296666,2.038210457,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1557_snr_0db.npz,82.73,48000,3971
6235,6235,6236,/home/cxw/GAN/own_dataset/voice_ace/Speech/M3s5.wav,13.62249433,436,436,/home/cxw/GAN/own_dataset/rirs/dechorate_dataset/2_3.wav,cuboid_room,dechorate,86.4,5.2866875,5.287554775,0,clip1558_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1558_snr_0db.wav,test,1.936513742,3.221236976,0.265349678,1.936513742,0.660965279,3.221236976,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1558_snr_0db.npz,183.2,48000,8793
6239,6239,6240,/home/cxw/GAN/own_dataset/voice_ace/Speech/M8s3.wav,4.549251701,441,441,/home/cxw/GAN/own_dataset/rirs/dechorate_dataset/3_18.wav,cuboid_room,dechorate,86.4,5.32175,5.287554775,0,clip1559_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1559_snr_0db.wav,train,1.936513742,3.221236976,0.265349678,1.936513742,0.660965279,3.221236976,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1559_snr_0db.npz,145.96,48000,7006
6243,6243,6244,/home/cxw/GAN/own_dataset/voice_ace/Speech/M6s3.wav,6.366621315,504,504,/home/cxw/GAN/own_dataset/rirs/dechorate_dataset/7_6.wav,cuboid_room,dechorate,86.4,5.25975,5.287554775,0,clip1560_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1560_snr_0db.wav,train,1.936513742,3.221236976,0.265349678,1.936513742,0.660965279,3.221236976,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1560_snr_0db.npz,254.88,48000,12234
6247,6247,6248,/home/cxw/GAN/own_dataset/voice_ace/Speech/F5s5.wav,10.45868481,206,206,/home/cxw/GAN/own_dataset/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r24_1st_configuration.wav,st-margarets-church-national-centre-early-music,openair,2600.0,13.86875,13.64459215,0,clip1561_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1561_snr_0db.wav,train,3.414973348,4.015500611,0.720624146,3.414973348,0.905549543,4.015500611,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1561_snr_0db.npz,83.12,48000,3989
6251,6251,6252,/home/cxw/GAN/own_dataset/voice_ace/Speech/M3s4.wav,78.63428571,386,386,/home/cxw/GAN/own_dataset/rirs/C4DM/octagonOmni/Omni/x06y04.wav,octagon,C4DM,9500.0,1.963875,1.877630859,0,clip1562_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1562_snr_0db.wav,train,3.977723605,2.353781353,0.893916553,3.977723605,0.393842393,2.353781353,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1562_snr_0db.npz,99.35,48000,4768
6255,6255,6256,/home/cxw/GAN/own_dataset/voice_ace/Speech/F1s3.wav,8.252562358,482,482,/home/cxw/GAN/own_dataset/rirs/dechorate_dataset/6_16.wav,cuboid_room,dechorate,86.4,5.2845625,5.287554775,0,clip1563_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1563_snr_0db.wav,val,1.936513742,3.221236976,0.265349678,1.936513742,0.660965279,3.221236976,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1563_snr_0db.npz,194.08,48000,9315
6259,6259,6260,/home/cxw/GAN/own_dataset/voice_ace/Speech/M8s4.wav,53.80512472,141,141,/home/cxw/GAN/own_dataset/rirs/openair/ron-cooke-hub-university-york/b-format/tssr.wav,ron-cooke-hub-university-york,openair,3500.0,0.7879375,0.832805556,0,clip1564_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1564_snr_0db.wav,train,3.544068044,1.672644376,0.760377358,3.544068044,0.184094171,1.672644376,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1564_snr_0db.npz,258.0,48000,12384
6263,6263,6264,/home/cxw/GAN/own_dataset/voice_ace/Speech/F5s3.wav,5.170340136,77,77,/home/cxw/GAN/own_dataset/rirs/air/wav/air_office_1_0_2.wav,air_office,air,92.8,0.6608125,0.658973958,0,clip1565_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1565_snr_0db.wav,val,1.967547976,1.476492011,0.27490631,1.967547976,0.123691328,1.476492011,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1565_snr_0db.npz,22.62,48000,1085
6267,6267,6268,/home/cxw/GAN/own_dataset/voice_ace/Speech/M8s4.wav,53.80512472,191,191,/home/cxw/GAN/own_dataset/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r1_1st_configuration.wav,st-margarets-church-national-centre-early-music,openair,2600.0,14.5533125,13.64459215,0,clip1566_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1566_snr_0db.wav,train,3.414973348,4.015500611,0.720624146,3.414973348,0.905549543,4.015500611,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1566_snr_0db.npz,150.94,48000,7245
6271,6271,6272,/home/cxw/GAN/own_dataset/voice_ace/Speech/F1s5.wav,11.59564626,355,355,/home/cxw/GAN/own_dataset/rirs/C4DM/octagonOmni/Omni/x00y04.wav,octagon,C4DM,9500.0,1.8205625,1.877630859,0,clip1567_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1567_snr_0db.wav,train,3.977723605,2.353781353,0.893916553,3.977723605,0.393842393,2.353781353,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1567_snr_0db.npz,242.24,48000,11627
6275,6275,6276,/home/cxw/GAN/own_dataset/voice_ace/Speech/M7s3.wav,10.53410431,444,444,/home/cxw/GAN/own_dataset/rirs/dechorate_dataset/3_24.wav,cuboid_room,dechorate,86.4,5.263375,5.287554775,0,clip1568_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1568_snr_0db.wav,train,1.936513742,3.221236976,0.265349678,1.936513742,0.660965279,3.221236976,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1568_snr_0db.npz,224.47,48000,10774
6279,6279,6280,/home/cxw/GAN/own_dataset/voice_ace/Speech/M1s4.wav,46.56852608,457,457,/home/cxw/GAN/own_dataset/rirs/dechorate_dataset/4_20.wav,cuboid_room,dechorate,86.4,5.2986875,5.287554775,0,clip1569_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1569_snr_0db.wav,train,1.936513742,3.221236976,0.265349678,1.936513742,0.660965279,3.221236976,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1569_snr_0db.npz,173.06,48000,8306
6283,6283,6284,/home/cxw/GAN/own_dataset/voice_ace/Speech/M1s4.wav,46.56852608,383,383,/home/cxw/GAN/own_dataset/rirs/C4DM/octagonOmni/Omni/x05y11.wav,octagon,C4DM,9500.0,1.8633125,1.877630859,0,clip1570_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1570_snr_0db.wav,train,3.977723605,2.353781353,0.893916553,3.977723605,0.393842393,2.353781353,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1570_snr_0db.npz,204.48,48000,9815
6287,6287,6288,/home/cxw/GAN/own_dataset/voice_ace/Speech/M4s4.wav,77.58721088,119,119,/home/cxw/GAN/own_dataset/rirs/openair/innocent-railway-tunnel/b-format/tunnel_entrance_a_4way_bformat.wav,innocent-railway-tunnel,openair,2000.0,4.9429375,4.884620536,0,clip1571_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1571_snr_0db.wav,test,3.301029996,3.154826015,0.685536613,3.301029996,0.640514795,3.154826015,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1571_snr_0db.npz,35.48,48000,1703
6291,6291,6292,/home/cxw/GAN/own_dataset/voice_ace/Speech/F4s4.wav,35.92485261,310,310,/home/cxw/GAN/own_dataset/rirs/C4DM/classroomOmni/Omni/10x20y.wav,classroom,C4DM,236.0,1.848375,1.854630102,0,clip1572_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1572_snr_0db.wav,train,2.372912003,2.343454506,0.399733455,2.372912003,0.390662361,2.343454506,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1572_snr_0db.npz,180.61,48000,8669
6295,6295,6296,/home/cxw/GAN/own_dataset/voice_ace/Speech/M3s3.wav,11.29501134,386,386,/home/cxw/GAN/own_dataset/rirs/C4DM/octagonOmni/Omni/x06y04.wav,octagon,C4DM,9500.0,1.963875,1.877630859,0,clip1573_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1573_snr_0db.wav,train,3.977723605,2.353781353,0.893916553,3.977723605,0.393842393,2.353781353,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1573_snr_0db.npz,99.35,48000,4768
6299,6299,6300,/home/cxw/GAN/own_dataset/voice_ace/Speech/M2s5.wav,12.92294785,41,41,/home/cxw/GAN/own_dataset/rirs/air/wav/air_lecture_1_0_4.wav,air_lecture,air,370.818,1.2630625,1.288351563,0,clip1574_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1574_snr_0db.wav,val,2.569160807,2.038210457,0.460165995,2.569160807,0.296666,2.038210457,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1574_snr_0db.npz,80.25,48000,3852
6303,6303,6304,/home/cxw/GAN/own_dataset/voice_ace/Speech/M3s4.wav,78.63428571,255,255,/home/cxw/GAN/own_dataset/rirs/openair/york-guildhall-council-chamber/b-format/councilchamber_s2_r3_ir_1_96000.wav,york-guildhall-council-chamber,openair,15700.0,4.392625,4.3930625,0,clip1575_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1575_snr_0db.wav,val,4.195899652,3.065960292,0.961101333,4.195899652,0.613149628,3.065960292,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1575_snr_0db.npz,121.53,48000,5833
6307,6307,6308,/home/cxw/GAN/own_dataset/voice_ace/Speech/M2s3.wav,12.22231293,324,324,/home/cxw/GAN/own_dataset/rirs/C4DM/classroomOmni/Omni/30x05y.wav,classroom,C4DM,236.0,1.917875,1.854630102,0,clip1576_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1576_snr_0db.wav,train,2.372912003,2.343454506,0.399733455,2.372912003,0.390662361,2.343454506,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1576_snr_0db.npz,76.51,48000,3672
6311,6311,6312,/home/cxw/GAN/own_dataset/voice_ace/Speech/F5s3.wav,5.170340136,411,411,/home/cxw/GAN/own_dataset/rirs/C4DM/octagonOmni/Omni/x11y03.wav,octagon,C4DM,9500.0,1.847625,1.877630859,0,clip1577_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1577_snr_0db.wav,train,3.977723605,2.353781353,0.893916553,3.977723605,0.393842393,2.353781353,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1577_snr_0db.npz,206.14,48000,9894
6315,6315,6316,/home/cxw/GAN/own_dataset/voice_ace/Speech/M9s3.wav,12.30077098,89,89,/home/cxw/GAN/own_dataset/rirs/openair/central-hall-university-york/b-format/ir_row_1c_sl_front.wav,central-hall-university-york,openair,1560.0,1.32675,1.35175,0,clip1578_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1578_snr_0db.wav,train,3.193124598,2.07845746,0.652308399,3.193124598,0.309059598,2.07845746,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1578_snr_0db.npz,180.25,48000,8652
6319,6319,6320,/home/cxw/GAN/own_dataset/voice_ace/Speech/F4s5.wav,12.10984127,255,255,/home/cxw/GAN/own_dataset/rirs/openair/york-guildhall-council-chamber/b-format/councilchamber_s2_r3_ir_1_96000.wav,york-guildhall-council-chamber,openair,15700.0,4.392625,4.3930625,0,clip1579_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1579_snr_0db.wav,train,4.195899652,3.065960292,0.961101333,4.195899652,0.613149628,3.065960292,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1579_snr_0db.npz,121.53,48000,5833
6323,6323,6324,/home/cxw/GAN/own_dataset/voice_ace/Speech/M2s5.wav,12.92294785,475,475,/home/cxw/GAN/own_dataset/rirs/dechorate_dataset/5_7.wav,cuboid_room,dechorate,86.4,5.285875,5.287554775,0,clip1580_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1580_snr_0db.wav,val,1.936513742,3.221236976,0.265349678,1.936513742,0.660965279,3.221236976,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1580_snr_0db.npz,184.15,48000,8839
6327,6327,6328,/home/cxw/GAN/own_dataset/voice_ace/Speech/M4s4.wav,77.58721088,232,232,/home/cxw/GAN/own_dataset/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r7_3rd_configuration.wav,st-margarets-church-national-centre-early-music,openair,2600.0,13.6086875,13.64459215,0,clip1581_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1581_snr_0db.wav,train,3.414973348,4.015500611,0.720624146,3.414973348,0.905549543,4.015500611,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1581_snr_0db.npz,131.59,48000,6316
6331,6331,6332,/home/cxw/GAN/own_dataset/voice_ace/Speech/M7s3.wav,10.53410431,435,435,/home/cxw/GAN/own_dataset/rirs/dechorate_dataset/2_29.wav,cuboid_room,dechorate,86.4,5.2848125,5.287554775,0,clip1582_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1582_snr_0db.wav,train,1.936513742,3.221236976,0.265349678,1.936513742,0.660965279,3.221236976,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1582_snr_0db.npz,182.38,48000,8754
6335,6335,6336,/home/cxw/GAN/own_dataset/voice_ace/Speech/F4s5.wav,12.10984127,271,271,/home/cxw/GAN/own_dataset/rirs/BUT_ReverbDB/VUT_FIT_C236/MicID01/SpkID02_20190503_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_C236,BUT_ReverbDB,102.1183832,0.959625,0.93413125,0,clip1583_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1583_snr_0db.wav,train,2.00910393,1.768842685,0.287702983,2.00910393,0.213717323,1.768842685,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1583_snr_0db.npz,66.81,48000,3206
6339,6339,6340,/home/cxw/GAN/own_dataset/voice_ace/Speech/F2s5.wav,12.91954649,136,136,/home/cxw/GAN/own_dataset/rirs/openair/ron-cooke-hub-university-york/b-format/ssfr.wav,ron-cooke-hub-university-york,openair,3500.0,0.7905,0.832805556,0,clip1584_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1584_snr_0db.wav,test,3.544068044,1.672644376,0.760377358,3.544068044,0.184094171,1.672644376,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1584_snr_0db.npz,256.32,48000,12303
6343,6343,6344,/home/cxw/GAN/own_dataset/voice_ace/Speech/M2s4.wav,74.67678005,569,569,/home/cxw/GAN/own_dataset/rirs/BJUT/kxl_8ksj_z.wav,kxl_8ksj,BJUT,12.21,5.4030625,5.4174375,0,clip1585_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1585_snr_0db.wav,train,1.086715664,3.241568899,0.003664228,1.086715664,0.667226259,3.241568899,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1585_snr_0db.npz,13.56,48000,650
6347,6347,6348,/home/cxw/GAN/own_dataset/voice_ace/Speech/F5s4.wav,76.12503401,347,347,/home/cxw/GAN/own_dataset/rirs/C4DM/classroomOmni/Omni/55x45y.wav,classroom,C4DM,236.0,1.8455625,1.854630102,0,clip1586_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1586_snr_0db.wav,val,2.372912003,2.343454506,0.399733455,2.372912003,0.390662361,2.343454506,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1586_snr_0db.npz,188.47,48000,9046
6351,6351,6352,/home/cxw/GAN/own_dataset/voice_ace/Speech/M3s4.wav,78.63428571,105,105,/home/cxw/GAN/own_dataset/rirs/openair/genesis-6-studio-live-room-drum-set/b-format/toma_ir.wav,genesis-6-studio-live-room-drum-set,openair,2300.0,1.1620625,1.10634375,0,clip1587_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1587_snr_0db.wav,train,3.361727836,1.910604703,0.704227809,3.361727836,0.25737129,1.910604703,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1587_snr_0db.npz,27.74,48000,1331
6355,6355,6356,/home/cxw/GAN/own_dataset/voice_ace/Speech/M4s5.wav,10.38770975,7,7,/home/cxw/GAN/own_dataset/rirs/ace/Single/Meeting_Room_1/2/Single_503_2_RIR.wav,ace_Meeting_Room_1,ace,99.6,0.5220625,0.52278125,0,clip1588_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1588_snr_0db.wav,train,1.998259338,1.282514075,0.284363517,1.998259338,0.063958075,1.282514075,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1588_snr_0db.npz,36.94,48000,1773
6359,6359,6360,/home/cxw/GAN/own_dataset/voice_ace/Speech/F3s4.wav,81.64875283,345,345,/home/cxw/GAN/own_dataset/rirs/C4DM/classroomOmni/Omni/55x25y.wav,classroom,C4DM,236.0,1.8405,1.854630102,0,clip1589_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1589_snr_0db.wav,train,2.372912003,2.343454506,0.399733455,2.372912003,0.390662361,2.343454506,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1589_snr_0db.npz,195.64,48000,9390
6363,6363,6364,/home/cxw/GAN/own_dataset/voice_ace/Speech/M4s5.wav,10.38770975,19,19,/home/cxw/GAN/own_dataset/rirs/air/wav/air_booth_0_1_3.wav,air_booth,air,11.88,0.6651875,0.667286458,0,clip1590_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1590_snr_0db.wav,train,1.074816441,1.486994704,0.0,1.074816441,0.12692551,1.486994704,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1590_snr_0db.npz,8.35,48000,400
6367,6367,6368,/home/cxw/GAN/own_dataset/voice_ace/Speech/F1s5.wav,11.59564626,465,465,/home/cxw/GAN/own_dataset/rirs/dechorate_dataset/5_11.wav,cuboid_room,dechorate,86.4,5.2875625,5.287554775,0,clip1591_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1591_snr_0db.wav,val,1.936513742,3.221236976,0.265349678,1.936513742,0.660965279,3.221236976,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1591_snr_0db.npz,183.85,48000,8824
6371,6371,6372,/home/cxw/GAN/own_dataset/voice_ace/Speech/M7s3.wav,10.53410431,282,282,/home/cxw/GAN/own_dataset/rirs/BUT_ReverbDB/VUT_FIT_D105/MicID01/SpkID04_20170901_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_D105,BUT_ReverbDB,2704.83588,0.9393125,0.937083333,0,clip1592_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1592_snr_0db.wav,test,3.432140919,1.771486295,0.7259107,3.432140919,0.214531392,1.771486295,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1592_snr_0db.npz,81.06,48000,3890
6375,6375,6376,/home/cxw/GAN/own_dataset/voice_ace/Speech/M1s3.wav,5.577732426,548,548,/home/cxw/GAN/own_dataset/rirs/BJUT/xzl_4lt_z.wav,xzl_4lt,BJUT,7080.94,5.427375,5.425354167,0,clip1593_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1593_snr_0db.wav,test,3.850090914,3.24279237,0.854613548,3.850090914,0.667603013,3.24279237,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1593_snr_0db.npz,13.06,48000,626
6379,6379,6380,/home/cxw/GAN/own_dataset/voice_ace/Speech/F4s3.wav,10.81492063,483,483,/home/cxw/GAN/own_dataset/rirs/dechorate_dataset/6_17.wav,cuboid_room,dechorate,86.4,5.2835625,5.287554775,0,clip1594_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1594_snr_0db.wav,train,1.936513742,3.221236976,0.265349678,1.936513742,0.660965279,3.221236976,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1594_snr_0db.npz,191.29,48000,9181
