Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,file_speech,length (s),level_0,Unnamed: 0,file_rir,room,dataset,vol,computed_rt60,rt60,snr,clip_label,file_clip,split,log_vol,log_rt60,log_vol_norm,vol_dnorm,log_rt60_norm,rt60_dnorm,file_feature
5239,5239,5240,/home/cxw/GAN/own_dataset/voice_ace/Speech/M1s4.wav,46.56852608,183,183,/home/cxw/GAN/own_dataset/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r17_2nd_configuration.wav,st-margarets-church-national-centre-early-music,openair,2600,13.51625,13.64459215,0,clip1309_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1309_snr_0db.wav,train,3.414973348,4.015500611,0.720624146,3.414973348,0.905549543,4.015500611,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1309_snr_0db.npz
5243,5243,5244,/home/cxw/GAN/own_dataset/voice_ace/Speech/M5s3.wav,12.31950113,566,566,/home/cxw/GAN/own_dataset/rirs/BJUT/sanjiao_201_z.wav,sanjiao_201,BJUT,345.83,5.4220625,5.424791667,0,clip1310_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1310_snr_0db.wav,train,2.538862665,3.242705498,0.450836034,2.538862665,0.667576262,3.242705498,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1310_snr_0db.npz
5247,5247,5248,/home/cxw/GAN/own_dataset/voice_ace/Speech/M7s4.wav,76.17469388,336,336,/home/cxw/GAN/own_dataset/rirs/C4DM/classroomOmni/Omni/40x35y.wav,classroom,C4DM,236,1.8549375,1.854630102,0,clip1311_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1311_snr_0db.wav,val,2.372912003,2.343454506,0.399733455,2.372912003,0.390662361,2.343454506,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1311_snr_0db.npz
5251,5251,5252,/home/cxw/GAN/own_dataset/voice_ace/Speech/F2s4.wav,74.94340136,213,213,/home/cxw/GAN/own_dataset/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r26_2nd_configuration.wav,st-margarets-church-national-centre-early-music,openair,2600,14.206375,13.64459215,0,clip1312_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1312_snr_0db.wav,val,3.414973348,4.015500611,0.720624146,3.414973348,0.905549543,4.015500611,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1312_snr_0db.npz
5255,5255,5256,/home/cxw/GAN/own_dataset/voice_ace/Speech/M6s4.wav,66.23301587,228,228,/home/cxw/GAN/own_dataset/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r6_2nd_configuration.wav,st-margarets-church-national-centre-early-music,openair,2600,12.89225,13.64459215,0,clip1313_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1313_snr_0db.wav,train,3.414973348,4.015500611,0.720624146,3.414973348,0.905549543,4.015500611,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1313_snr_0db.npz
5259,5259,5260,/home/cxw/GAN/own_dataset/voice_ace/Speech/M3s4.wav,78.63428571,34,34,/home/cxw/GAN/own_dataset/rirs/air/wav/air_lecture_0_1_3.wav,air_lecture,air,370.818,1.29775,1.288351563,0,clip1314_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1314_snr_0db.wav,train,2.569160807,2.038210457,0.460165995,2.569160807,0.296666,2.038210457,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1314_snr_0db.npz
5263,5263,5264,/home/cxw/GAN/own_dataset/voice_ace/Speech/M1s4.wav,46.56852608,434,434,/home/cxw/GAN/own_dataset/rirs/dechorate_dataset/2_24.wav,cuboid_room,dechorate,86.4,5.26925,5.287554775,0,clip1315_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1315_snr_0db.wav,train,1.936513742,3.221236976,0.265349678,1.936513742,0.660965279,3.221236976,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1315_snr_0db.npz
5267,5267,5268,/home/cxw/GAN/own_dataset/voice_ace/Speech/F1s4.wav,67.04730159,513,513,/home/cxw/GAN/own_dataset/pra/080322_pra/080322_pra_room6.wav,080322_pra_room6,080322_pra,112.2018454,1.6255625,1.6255625,0,clip1316_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1316_snr_0db.wav,train,2.05,2.233000653,0.300296453,2.05,0.356649379,2.233000653,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1316_snr_0db.npz
5271,5271,5272,/home/cxw/GAN/own_dataset/voice_ace/Speech/M2s5.wav,12.92294785,64,64,/home/cxw/GAN/own_dataset/rirs/air/wav/air_meeting_1_0_5.wav,air_meeting,air,124,0.6558125,0.66001875,0,clip1317_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1317_snr_0db.wav,train,2.093421685,1.477819344,0.313667657,2.093421685,0.124100064,1.477819344,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1317_snr_0db.npz
5275,5275,5276,/home/cxw/GAN/own_dataset/voice_ace/Speech/M7s4.wav,76.17469388,201,201,/home/cxw/GAN/own_dataset/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r22_2nd_configuration.wav,st-margarets-church-national-centre-early-music,openair,2600,13.344125,13.64459215,0,clip1318_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1318_snr_0db.wav,train,3.414973348,4.015500611,0.720624146,3.414973348,0.905549543,4.015500611,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1318_snr_0db.npz
5279,5279,5280,/home/cxw/GAN/own_dataset/voice_ace/Speech/F3s4.wav,81.64875283,269,269,/home/cxw/GAN/own_dataset/rirs/BUT_ReverbDB/Hotel_SkalskyDvur_Room112/MicID01/SpkID05_20170906_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,Hotel_SkalskyDvur_Room112,BUT_ReverbDB,39.97107641,0.9230625,0.9243875,0,clip1319_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1319_snr_0db.wav,train,1.601745844,1.760057411,0.162261791,1.601745844,0.211012,1.760057411,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1319_snr_0db.npz
5283,5283,5284,/home/cxw/GAN/own_dataset/voice_ace/Speech/F1s4.wav,67.04730159,501,501,/home/cxw/GAN/own_dataset/rirs/dechorate_dataset/7_28.wav,cuboid_room,dechorate,86.4,5.2926875,5.287554775,0,clip1320_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1320_snr_0db.wav,test,1.936513742,3.221236976,0.265349678,1.936513742,0.660965279,3.221236976,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1320_snr_0db.npz
5287,5287,5288,/home/cxw/GAN/own_dataset/voice_ace/Speech/M7s4.wav,76.17469388,297,297,/home/cxw/GAN/own_dataset/rirs/BUT_ReverbDB/VUT_FIT_L212/MicID01/SpkID01_20170818_T/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_L212,BUT_ReverbDB,107.6475,0.9078125,0.8921875,0,clip1321_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1321_snr_0db.wav,val,2.032003948,1.730351686,0.294754778,2.032003948,0.201864467,1.730351686,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1321_snr_0db.npz
5291,5291,5292,/home/cxw/GAN/own_dataset/voice_ace/Speech/F1s3.wav,8.252562358,206,206,/home/cxw/GAN/own_dataset/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r24_1st_configuration.wav,st-margarets-church-national-centre-early-music,openair,2600,13.86875,13.64459215,0,clip1322_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1322_snr_0db.wav,val,3.414973348,4.015500611,0.720624146,3.414973348,0.905549543,4.015500611,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1322_snr_0db.npz
5295,5295,5296,/home/cxw/GAN/own_dataset/voice_ace/Speech/M6s4.wav,66.23301587,136,136,/home/cxw/GAN/own_dataset/rirs/openair/ron-cooke-hub-university-york/b-format/ssfr.wav,ron-cooke-hub-university-york,openair,3500,0.7905,0.832805556,0,clip1323_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1323_snr_0db.wav,val,3.544068044,1.672644376,0.760377358,3.544068044,0.184094171,1.672644376,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1323_snr_0db.npz
5299,5299,5300,/home/cxw/GAN/own_dataset/voice_ace/Speech/M5s5.wav,16.13283447,212,212,/home/cxw/GAN/own_dataset/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r26_1st_configuration.wav,st-margarets-church-national-centre-early-music,openair,2600,14.6705625,13.64459215,0,clip1324_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1324_snr_0db.wav,val,3.414973348,4.015500611,0.720624146,3.414973348,0.905549543,4.015500611,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1324_snr_0db.npz
5303,5303,5304,/home/cxw/GAN/own_dataset/voice_ace/Speech/M9s3.wav,12.30077098,65,65,/home/cxw/GAN/own_dataset/rirs/air/wav/air_meeting_1_1_1.wav,air_meeting,air,124,0.661,0.66001875,0,clip1325_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1325_snr_0db.wav,val,2.093421685,1.477819344,0.313667657,2.093421685,0.124100064,1.477819344,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1325_snr_0db.npz
5307,5307,5308,/home/cxw/GAN/own_dataset/voice_ace/Speech/M3s5.wav,13.62249433,403,403,/home/cxw/GAN/own_dataset/rirs/C4DM/octagonOmni/Omni/x09y03.wav,octagon,C4DM,9500,1.8970625,1.877630859,0,clip1326_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1326_snr_0db.wav,train,3.977723605,2.353781353,0.893916553,3.977723605,0.393842393,2.353781353,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1326_snr_0db.npz
5311,5311,5312,/home/cxw/GAN/own_dataset/voice_ace/Speech/F2s5.wav,12.91954649,440,440,/home/cxw/GAN/own_dataset/rirs/dechorate_dataset/3_12.wav,cuboid_room,dechorate,86.4,5.2999375,5.287554775,0,clip1327_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1327_snr_0db.wav,test,1.936513742,3.221236976,0.265349678,1.936513742,0.660965279,3.221236976,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1327_snr_0db.npz
5315,5315,5316,/home/cxw/GAN/own_dataset/voice_ace/Speech/F1s4.wav,67.04730159,124,124,/home/cxw/GAN/own_dataset/rirs/openair/innocent-railway-tunnel/b-format/tunnel_entrance_d_1way_bformat.wav,innocent-railway-tunnel,openair,2000,4.72575,4.884620536,0,clip1328_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1328_snr_0db.wav,train,3.301029996,3.154826015,0.685536613,3.301029996,0.640514795,3.154826015,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1328_snr_0db.npz
5319,5319,5320,/home/cxw/GAN/own_dataset/voice_ace/Speech/M4s3.wav,7.553696145,336,336,/home/cxw/GAN/own_dataset/rirs/C4DM/classroomOmni/Omni/40x35y.wav,classroom,C4DM,236,1.8549375,1.854630102,0,clip1329_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1329_snr_0db.wav,train,2.372912003,2.343454506,0.399733455,2.372912003,0.390662361,2.343454506,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1329_snr_0db.npz
5323,5323,5324,/home/cxw/GAN/own_dataset/voice_ace/Speech/M5s5.wav,16.13283447,236,236,/home/cxw/GAN/own_dataset/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r9_1st_configuration.wav,st-margarets-church-national-centre-early-music,openair,2600,14.7123125,13.64459215,0,clip1330_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1330_snr_0db.wav,test,3.414973348,4.015500611,0.720624146,3.414973348,0.905549543,4.015500611,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1330_snr_0db.npz
5327,5327,5328,/home/cxw/GAN/own_dataset/voice_ace/Speech/M3s4.wav,78.63428571,397,397,/home/cxw/GAN/own_dataset/rirs/C4DM/octagonOmni/Omni/x08y00.wav,octagon,C4DM,9500,1.9826875,1.877630859,0,clip1331_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1331_snr_0db.wav,train,3.977723605,2.353781353,0.893916553,3.977723605,0.393842393,2.353781353,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1331_snr_0db.npz
5331,5331,5332,/home/cxw/GAN/own_dataset/voice_ace/Speech/M2s4.wav,74.67678005,528,528,/home/cxw/GAN/own_dataset/pra/080322_pra/080322_pra_room21.wav,080322_pra_room21,080322_pra,446.6835922,4.531625,4.531625,0,clip1332_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1332_snr_0db.wav,train,2.65,3.091978641,0.485059486,2.65,0.621161676,3.091978641,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1332_snr_0db.npz
5335,5335,5336,/home/cxw/GAN/own_dataset/voice_ace/Speech/M8s4.wav,53.80512472,38,38,/home/cxw/GAN/own_dataset/rirs/air/wav/air_lecture_1_0_1.wav,air_lecture,air,370.818,1.3145625,1.288351563,0,clip1333_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1333_snr_0db.wav,train,2.569160807,2.038210457,0.460165995,2.569160807,0.296666,2.038210457,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1333_snr_0db.npz
5339,5339,5340,/home/cxw/GAN/own_dataset/voice_ace/Speech/M9s3.wav,12.30077098,403,403,/home/cxw/GAN/own_dataset/rirs/C4DM/octagonOmni/Omni/x09y03.wav,octagon,C4DM,9500,1.8970625,1.877630859,0,clip1334_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1334_snr_0db.wav,test,3.977723605,2.353781353,0.893916553,3.977723605,0.393842393,2.353781353,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1334_snr_0db.npz
5343,5343,5344,/home/cxw/GAN/own_dataset/voice_ace/Speech/F4s5.wav,12.10984127,24,24,/home/cxw/GAN/own_dataset/rirs/air/wav/air_booth_1_1_2.wav,air_booth,air,11.88,0.6683125,0.667286458,0,clip1335_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1335_snr_0db.wav,train,1.074816441,1.486994704,0,1.074816441,0.12692551,1.486994704,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1335_snr_0db.npz
5347,5347,5348,/home/cxw/GAN/own_dataset/voice_ace/Speech/M8s4.wav,53.80512472,146,146,/home/cxw/GAN/own_dataset/rirs/openair/shrine-and-parish-church-all-saints-north-street-_/b-format/r4_90_bformat.wav,shrine-and-parish-church-all-saints-north-street-_,openair,18000,20.3816875,19.6765,0,clip1336_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1336_snr_0db.wav,train,4.255272505,4.322219295,0.979384514,4.255272505,1,4.322219295,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1336_snr_0db.npz
5351,5351,5352,/home/cxw/GAN/own_dataset/voice_ace/Speech/F1s5.wav,11.59564626,20,20,/home/cxw/GAN/own_dataset/rirs/air/wav/air_booth_1_0_1.wav,air_booth,air,11.88,0.6695625,0.667286458,0,clip1337_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1337_snr_0db.wav,train,1.074816441,1.486994704,0,1.074816441,0.12692551,1.486994704,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1337_snr_0db.npz
5355,5355,5356,/home/cxw/GAN/own_dataset/voice_ace/Speech/M7s4.wav,76.17469388,258,258,/home/cxw/GAN/own_dataset/rirs/openair/york-guildhall-council-chamber/b-format/councilchamber_s3_r2_ir_1_96000.wav,york-guildhall-council-chamber,openair,15700,4.44575,4.3930625,0,clip1338_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1338_snr_0db.wav,train,4.195899652,3.065960292,0.961101333,4.195899652,0.613149628,3.065960292,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1338_snr_0db.npz
5359,5359,5360,/home/cxw/GAN/own_dataset/voice_ace/Speech/F5s4.wav,76.12503401,276,276,/home/cxw/GAN/own_dataset/rirs/BUT_ReverbDB/VUT_FIT_C236/MicID01/SpkID07_20190503_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_C236,BUT_ReverbDB,102.1183832,0.924875,0.93413125,0,clip1339_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1339_snr_0db.wav,train,2.00910393,1.768842685,0.287702983,2.00910393,0.213717323,1.768842685,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1339_snr_0db.npz
5363,5363,5364,/home/cxw/GAN/own_dataset/voice_ace/Speech/M5s5.wav,16.13283447,210,210,/home/cxw/GAN/own_dataset/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r25_2nd_configuration.wav,st-margarets-church-national-centre-early-music,openair,2600,13.408375,13.64459215,0,clip1340_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1340_snr_0db.wav,test,3.414973348,4.015500611,0.720624146,3.414973348,0.905549543,4.015500611,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1340_snr_0db.npz
5367,5367,5368,/home/cxw/GAN/own_dataset/voice_ace/Speech/M1s4.wav,46.56852608,65,65,/home/cxw/GAN/own_dataset/rirs/air/wav/air_meeting_1_1_1.wav,air_meeting,air,124,0.661,0.66001875,0,clip1341_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1341_snr_0db.wav,val,2.093421685,1.477819344,0.313667657,2.093421685,0.124100064,1.477819344,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1341_snr_0db.npz
5371,5371,5372,/home/cxw/GAN/own_dataset/voice_ace/Speech/M1s4.wav,46.56852608,7,7,/home/cxw/GAN/own_dataset/rirs/ace/Single/Meeting_Room_1/2/Single_503_2_RIR.wav,ace_Meeting_Room_1,ace,99.6,0.5220625,0.52278125,0,clip1342_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1342_snr_0db.wav,train,1.998259338,1.282514075,0.284363517,1.998259338,0.063958075,1.282514075,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1342_snr_0db.npz
5375,5375,5376,/home/cxw/GAN/own_dataset/voice_ace/Speech/M3s3.wav,11.29501134,329,329,/home/cxw/GAN/own_dataset/rirs/C4DM/classroomOmni/Omni/35x20y.wav,classroom,C4DM,236,1.863,1.854630102,0,clip1343_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1343_snr_0db.wav,val,2.372912003,2.343454506,0.399733455,2.372912003,0.390662361,2.343454506,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1343_snr_0db.npz
5379,5379,5380,/home/cxw/GAN/own_dataset/voice_ace/Speech/M7s4.wav,76.17469388,231,231,/home/cxw/GAN/own_dataset/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r7_2nd_configuration.wav,st-margarets-church-national-centre-early-music,openair,2600,12.8869375,13.64459215,0,clip1344_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1344_snr_0db.wav,test,3.414973348,4.015500611,0.720624146,3.414973348,0.905549543,4.015500611,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1344_snr_0db.npz
5383,5383,5384,/home/cxw/GAN/own_dataset/voice_ace/Speech/M1s4.wav,46.56852608,280,280,/home/cxw/GAN/own_dataset/rirs/BUT_ReverbDB/VUT_FIT_D105/MicID01/SpkID02_20170901_S/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_D105,BUT_ReverbDB,2704.83588,0.9599375,0.937083333,0,clip1345_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1345_snr_0db.wav,test,3.432140919,1.771486295,0.7259107,3.432140919,0.214531392,1.771486295,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1345_snr_0db.npz
5387,5387,5388,/home/cxw/GAN/own_dataset/voice_ace/Speech/F2s4.wav,74.94340136,508,508,/home/cxw/GAN/own_dataset/pra/080322_pra/080322_pra_room1.wav,080322_pra_room1,080322_pra,25.11886432,1.501625,1.501625,0,clip1346_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1346_snr_0db.wav,train,1.4,2.166554709,0.100136501,1.4,0.336188122,2.166554709,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1346_snr_0db.npz
5391,5391,5392,/home/cxw/GAN/own_dataset/voice_ace/Speech/M2s3.wav,12.22231293,297,297,/home/cxw/GAN/own_dataset/rirs/BUT_ReverbDB/VUT_FIT_L212/MicID01/SpkID01_20170818_T/01/RIR/IR_sweep_15s_45Hzto22kHz_FS16kHz.v00.wav,VUT_FIT_L212,BUT_ReverbDB,107.6475,0.9078125,0.8921875,0,clip1347_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1347_snr_0db.wav,test,2.032003948,1.730351686,0.294754778,2.032003948,0.201864467,1.730351686,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1347_snr_0db.npz
5395,5395,5396,/home/cxw/GAN/own_dataset/voice_ace/Speech/M3s3.wav,11.29501134,202,202,/home/cxw/GAN/own_dataset/rirs/openair/st-margarets-church-national-centre-early-music/b-format/r22_3rd_configuration.wav,st-margarets-church-national-centre-early-music,openair,2600,13.9136875,13.64459215,0,clip1348_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1348_snr_0db.wav,train,3.414973348,4.015500611,0.720624146,3.414973348,0.905549543,4.015500611,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1348_snr_0db.npz
5399,5399,5400,/home/cxw/GAN/own_dataset/voice_ace/Speech/M7s3.wav,10.53410431,93,93,/home/cxw/GAN/own_dataset/rirs/openair/central-hall-university-york/b-format/ir_row_3l_centre_mid.wav,central-hall-university-york,openair,1560,1.3559375,1.35175,0,clip1349_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1349_snr_0db.wav,train,3.193124598,2.07845746,0.652308399,3.193124598,0.309059598,2.07845746,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1349_snr_0db.npz
5403,5403,5404,/home/cxw/GAN/own_dataset/voice_ace/Speech/F3s5.wav,12.6770068,553,553,/home/cxw/GAN/own_dataset/rirs/BJUT/tsg_417_q.wav,tsg_417,BJUT,179.41,5.3454375,5.400166667,0,clip1350_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1350_snr_0db.wav,train,2.253846646,3.238893586,0.363068661,2.253846646,0.666402428,3.238893586,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1350_snr_0db.npz
5407,5407,5408,/home/cxw/GAN/own_dataset/voice_ace/Speech/F5s3.wav,5.170340136,248,248,/home/cxw/GAN/own_dataset/rirs/openair/usina-del-arte-symphony-hall/b-format/ir_z_m5.s1.wav,usina-del-arte-symphony-hall,openair,40,2.8609375,2.818421875,0,clip1351_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1351_snr_0db.wav,train,1.602059991,2.69408455,0.162358529,1.602059991,0.498634811,2.69408455,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1351_snr_0db.npz
5411,5411,5412,/home/cxw/GAN/own_dataset/voice_ace/Speech/F3s5.wav,12.6770068,18,18,/home/cxw/GAN/own_dataset/rirs/air/wav/air_booth_0_1_2.wav,air_booth,air,11.88,0.670125,0.667286458,0,clip1352_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1352_snr_0db.wav,train,1.074816441,1.486994704,0,1.074816441,0.12692551,1.486994704,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1352_snr_0db.npz
5415,5415,5416,/home/cxw/GAN/own_dataset/voice_ace/Speech/M8s4.wav,53.80512472,83,83,/home/cxw/GAN/own_dataset/rirs/openair/arthur-sykes-rymer-auditorium-university-york/b-format/s1r4.wav,arthur-sykes-rymer-auditorium-university-york,openair,21000,1.4175,1.412270833,0,clip1353_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1353_snr_0db.wav,val,4.322219295,2.115154001,1,4.322219295,0.320359871,2.115154001,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1353_snr_0db.npz
5419,5419,5420,/home/cxw/GAN/own_dataset/voice_ace/Speech/F5s3.wav,5.170340136,242,242,/home/cxw/GAN/own_dataset/rirs/openair/terrys-factory-warehouse/b-format/terrys_warehouse_b_format.wav,terrys-factory-warehouse,openair,8000,11.4726875,11.4726875,0,clip1354_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1354_snr_0db.wav,train,3.903089987,3.870240546,0.870933997,3.903089987,0.860818393,3.870240546,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1354_snr_0db.npz
5423,5423,5424,/home/cxw/GAN/own_dataset/voice_ace/Speech/F4s3.wav,10.81492063,105,105,/home/cxw/GAN/own_dataset/rirs/openair/genesis-6-studio-live-room-drum-set/b-format/toma_ir.wav,genesis-6-studio-live-room-drum-set,openair,2300,1.1620625,1.10634375,0,clip1355_snr_0db,/home/cxw/sonos_rirs/reverb_audio/080322_10K/clip1355_snr_0db.wav,train,3.361727836,1.910604703,0.704227809,3.361727836,0.25737129,1.910604703,/home/cxw/sonos_rirs/features/080122_5k_phase/clip1355_snr_0db.npz
